difficulty,id,paidOnly,questionFrontendId,title,titleSlug,acRate
EASY,2204,0,2099,Find Subsequence of Length K With the Largest Sum,find-subsequence-of-length-k-with-the-largest-sum,0.5742468207754776
MEDIUM,2205,0,2100,Find Good Days to Rob the Bank,find-good-days-to-rob-the-bank,0.5117394904768864
MEDIUM,2206,0,2101,Detonate the Maximum Bombs,detonate-the-maximum-bombs,0.4980485400295764
HARD,2207,0,2102,Sequentially Ordinal Rank Tracker,sequentially-ordinal-rank-tracker,0.6148083406168061
EASY,2226,0,2103,Rings and Rods,rings-and-rods,0.814380730136256
MEDIUM,2227,0,2104,Sum of Subarray Ranges,sum-of-subarray-ranges,0.6055513069047492
MEDIUM,2228,0,2105,Watering Plants II,watering-plants-ii,0.4847148441415255
HARD,2229,0,2106,Maximum Fruits Harvested After at Most K Steps,maximum-fruits-harvested-after-at-most-k-steps,0.6105499199145755
MEDIUM,2247,1,2107,Number of Unique Flavors After Sharing K Candies,number-of-unique-flavors-after-sharing-k-candies,0.6049161438996288
EASY,2231,0,2108,Find First Palindromic String in the Array,find-first-palindromic-string-in-the-array,0.8395719258802626
MEDIUM,2232,0,2109,Adding Spaces to a String,adding-spaces-to-a-string,0.7174654231758703
MEDIUM,2233,0,2110,Number of Smooth Descent Periods of a Stock,number-of-smooth-descent-periods-of-a-stock,0.6772190194056799
HARD,2234,0,2111,Minimum Operations to Make the Array K-Increasing,minimum-operations-to-make-the-array-k-increasing,0.40055936160931926
MEDIUM,2252,1,2112,The Airport With the Most Traffic,the-airport-with-the-most-traffic,0.714355979096219
MEDIUM,2258,1,2113,Elements in Array After Removing and Replacing Elements,elements-in-array-after-removing-and-replacing-elements,0.7021151586368979
EASY,2219,0,2114,Maximum Number of Words Found in Sentences,maximum-number-of-words-found-in-sentences,0.8664868569603434
MEDIUM,2220,0,2115,Find All Possible Recipes from Given Supplies,find-all-possible-recipes-from-given-supplies,0.5672795906922509
MEDIUM,2221,0,2116,Check if a Parentheses String Can Be Valid,check-if-a-parentheses-string-can-be-valid,0.4502786174958924
HARD,2222,0,2117,Abbreviating the Product of a Range,abbreviating-the-product-of-a-range,0.247630007123678
HARD,2253,1,2118,Build the Equation,build-the-equation,0.5673032137866791
EASY,2238,0,2119,A Number After a Double Reversal,a-number-after-a-double-reversal,0.8172989428985474
MEDIUM,2239,0,2120,Execution of All Suffix Instructions Staying in a Grid,execution-of-all-suffix-instructions-staying-in-a-grid,0.818299819597835
MEDIUM,2240,0,2121,Intervals Between Identical Elements,intervals-between-identical-elements,0.45410888591164544
HARD,2241,0,2122,Recover the Original Array,recover-the-original-array,0.40945266046653456
HARD,2259,1,2123,Minimum Operations to Remove Adjacent Ones in Matrix,minimum-operations-to-remove-adjacent-ones-in-matrix,0.4251256281407036
EASY,2243,0,2124,Check if All A's Appears Before All B's,check-if-all-as-appears-before-all-bs,0.7269437499999999
MEDIUM,2244,0,2125,Number of Laser Beams in a Bank,number-of-laser-beams-in-a-bank,0.8702141795700179
MEDIUM,2245,0,2126,Destroying Asteroids,destroying-asteroids,0.5324560974416671
HARD,2246,0,2127,Maximum Employees to Be Invited to a Meeting,maximum-employees-to-be-invited-to-a-meeting,0.6181878451480037
MEDIUM,2268,1,2128,Remove All Ones With Row and Column Flips,remove-all-ones-with-row-and-column-flips,0.7619962884411453
EASY,2235,0,2129,Capitalize the Title,capitalize-the-title,0.6758948462795188
MEDIUM,2236,0,2130,Maximum Twin Sum of a Linked List,maximum-twin-sum-of-a-linked-list,0.8161205968312566
MEDIUM,2237,0,2131,Longest Palindrome by Concatenating Two Letter Words,longest-palindrome-by-concatenating-two-letter-words,0.5356549916988378
HARD,2200,0,2132,Stamping the Grid,stamping-the-grid,0.34719504820177155
EASY,2254,0,2133,Check if Every Row and Column Contains All Numbers,check-if-every-row-and-column-contains-all-numbers,0.5384834856617825
MEDIUM,2255,0,2134,Minimum Swaps to Group All 1's Together II,minimum-swaps-to-group-all-1s-together-ii,0.655845651394159
MEDIUM,2256,0,2135,Count Words Obtained After Adding a Letter,count-words-obtained-after-adding-a-letter,0.4385646150352033
HARD,2257,0,2136,Earliest Possible Day of Full Bloom,earliest-possible-day-of-full-bloom,0.7117901953907249
MEDIUM,2273,1,2137,Pour Water Between Buckets to Make Water Levels Equal,pour-water-between-buckets-to-make-water-levels-equal,0.6789075475179922
EASY,2260,0,2138,Divide a String Into Groups of Size k,divide-a-string-into-groups-of-size-k,0.7708530227398779
MEDIUM,1303,0,2139,Minimum Moves to Reach Target Score,minimum-moves-to-reach-target-score,0.5200046689532566
MEDIUM,2262,0,2140,Solving Questions With Brainpower,solving-questions-with-brainpower,0.6022831899780077
HARD,2263,0,2141,Maximum Running Time of N Computers,maximum-running-time-of-n-computers,0.5643797649497084
MEDIUM,2281,1,2142,The Number of Passengers in Each Bus I,the-number-of-passengers-in-each-bus-i,0.4901543596161869
HARD,2282,1,2143,Choose Numbers From Two Arrays in Range,choose-numbers-from-two-arrays-in-range,0.5269791256400157
EASY,2248,0,2144,Minimum Cost of Buying Candies With Discount,minimum-cost-of-buying-candies-with-discount,0.6267610933201783
MEDIUM,2249,0,2145,Count the Hidden Sequences,count-the-hidden-sequences,0.567622330391038
MEDIUM,2250,0,2146,K Highest Ranked Items Within a Price Range,k-highest-ranked-items-within-a-price-range,0.46209259421945004
HARD,2251,0,2147,Number of Ways to Divide a Long Corridor,number-of-ways-to-divide-a-long-corridor,0.5460462279971386
EASY,2269,0,2148,Count Elements With Strictly Smaller and Greater Elements ,count-elements-with-strictly-smaller-and-greater-elements,0.5962368402569125
MEDIUM,2271,0,2149,Rearrange Array Elements by Sign,rearrange-array-elements-by-sign,0.8449278067598678
MEDIUM,2270,0,2150,Find All Lonely Numbers in the Array,find-all-lonely-numbers-in-the-array,0.625077534091856
HARD,2272,0,2151,Maximum Good People Based on Statements,maximum-good-people-based-on-statements,0.5205364366170888
MEDIUM,2287,1,2152,Minimum Number of Lines to Cover Points,minimum-number-of-lines-to-cover-points,0.43491503687079186
HARD,2296,1,2153,The Number of Passengers in Each Bus II,the-number-of-passengers-in-each-bus-ii,0.40120946720884165
EASY,2274,0,2154,Keep Multiplying Found Values by Two,keep-multiplying-found-values-by-two,0.7508215157582906
MEDIUM,2261,0,2155,All Divisions With the Highest Score of a Binary Array,all-divisions-with-the-highest-score-of-a-binary-array,0.651949614452121
HARD,2275,0,2156,Find Substring With Given Hash Value,find-substring-with-given-hash-value,0.25791984279171487
HARD,2276,0,2157,Groups of Strings,groups-of-strings,0.27239148335489943
HARD,2297,1,2158,Amount of New Area Painted Each Day,amount-of-new-area-painted-each-day,0.555749838726106
MEDIUM,2302,1,2159,Order Two Columns Independently,order-two-columns-independently,0.6141732283464567
EASY,2264,0,2160,Minimum Sum of Four Digit Number After Splitting Digits,minimum-sum-of-four-digit-number-after-splitting-digits,0.8619371171821467
MEDIUM,2265,0,2161,Partition Array According to Given Pivot,partition-array-according-to-given-pivot,0.898079715025519
MEDIUM,2266,0,2162,Minimum Cost to Set Cooking Time,minimum-cost-to-set-cooking-time,0.41386138613861384
HARD,2267,0,2163,Minimum Difference in Sums After Removal of Elements,minimum-difference-in-sums-after-removal-of-elements,0.6989540390446662
EASY,2283,0,2164,Sort Even and Odd Indices Independently,sort-even-and-odd-indices-independently,0.6308577435986059
MEDIUM,2284,0,2165,Smallest Value of the Rearranged Number,smallest-value-of-the-rearranged-number,0.5330685566245534
MEDIUM,2285,0,2166,Design Bitset,design-bitset,0.3245602682510736
HARD,2286,0,2167,Minimum Time to Remove All Cars Containing Illegal Goods,minimum-time-to-remove-all-cars-containing-illegal-goods,0.4192575211598089
MEDIUM,2303,1,2168,Unique Substrings With Equal Digit Frequency,unique-substrings-with-equal-digit-frequency,0.6441050946919178
EASY,2288,0,2169,Count Operations to Obtain Zero,count-operations-to-obtain-zero,0.7984690988143737
MEDIUM,2289,0,2170,Minimum Operations to Make the Array Alternating,minimum-operations-to-make-the-array-alternating,0.35218800253398963
MEDIUM,2290,0,2171,Removing Minimum Number of Magic Beans,removing-minimum-number-of-magic-beans,0.44278888146739975
HARD,2291,0,2172,Maximum AND Sum of Array,maximum-and-sum-of-array,0.5054646405610754
HARD,2313,1,2173,Longest Winning Streak,longest-winning-streak,0.5433920704845815
MEDIUM,2314,1,2174,Remove All Ones With Row and Column Flips II,remove-all-ones-with-row-and-column-flips-ii,0.6715249337509035
MEDIUM,2315,1,2175,The Change in Global Rankings,the-change-in-global-rankings,0.6089369774467787
EASY,2277,0,2176,Count Equal and Divisible Pairs in an Array,count-equal-and-divisible-pairs-in-an-array,0.8399744145139485
MEDIUM,2278,0,2177,Find Three Consecutive Integers That Sum to a Given Number,find-three-consecutive-integers-that-sum-to-a-given-number,0.6520209087915706
MEDIUM,2279,0,2178,Maximum Split of Positive Even Integers,maximum-split-of-positive-even-integers,0.5964800173291455
HARD,2280,0,2179,Count Good Triplets in an Array,count-good-triplets-in-an-array,0.6577972439581746
EASY,2298,0,2180,Count Integers With Even Digit Sum,count-integers-with-even-digit-sum,0.6956750011413614
MEDIUM,2299,0,2181,Merge Nodes in Between Zeros,merge-nodes-in-between-zeros,0.8965870380174659
MEDIUM,2300,0,2182,Construct String With Repeat Limit,construct-string-with-repeat-limit,0.7090084287443503
HARD,2301,0,2183,Count Array Pairs Divisible by K,count-array-pairs-divisible-by-k,0.3050348735832607
MEDIUM,2322,1,2184,Number of Ways to Build Sturdy Brick Wall,number-of-ways-to-build-sturdy-brick-wall,0.49456979915695515
EASY,2292,0,2185,Counting Words With a Given Prefix,counting-words-with-a-given-prefix,0.8447592051960985
MEDIUM,2293,0,2186,Minimum Number of Steps to Make Two Strings Anagram II,minimum-number-of-steps-to-make-two-strings-anagram-ii,0.7309197651663405
MEDIUM,2294,0,2187,Minimum Time to Complete Trips,minimum-time-to-complete-trips,0.39497669573720656
HARD,2295,0,2188,Minimum Time to Finish the Race,minimum-time-to-finish-the-race,0.43010907003444315
MEDIUM,1385,1,2189,Number of Ways to Build House of Cards,number-of-ways-to-build-house-of-cards,0.6258444482937814
EASY,2312,0,2190,Most Frequent Number Following Key In an Array,most-frequent-number-following-key-in-an-array,0.593247763140418
MEDIUM,1333,0,2191,Sort the Jumbled Numbers,sort-the-jumbled-numbers,0.5997325330057381
MEDIUM,1431,0,2192,All Ancestors of a Node in a Directed Acyclic Graph,all-ancestors-of-a-node-in-a-directed-acyclic-graph,0.620830346804874
HARD,1356,0,2193,Minimum Number of Moves to Make Palindrome,minimum-number-of-moves-to-make-palindrome,0.5255863207400255
EASY,2304,0,2194,Cells in a Range on an Excel Sheet,cells-in-a-range-on-an-excel-sheet,0.8412309827047921
MEDIUM,2305,0,2195,Append K Integers With Minimal Sum,append-k-integers-with-minimal-sum,0.2669948935224234
MEDIUM,2306,0,2196,Create Binary Tree From Descriptions,create-binary-tree-from-descriptions,0.8168251574774424
HARD,2307,0,2197,Replace Non-Coprime Numbers in Array,replace-non-coprime-numbers-in-array,0.5759218977652829
MEDIUM,1383,1,2198,Number of Single Divisor Triplets,number-of-single-divisor-triplets,0.5471428571428572
HARD,2335,1,2199,Finding the Topic of Each Post,finding-the-topic-of-each-post,0.5037637521713955
EASY,2320,0,2200,Find All K-Distant Indices in an Array,find-all-k-distant-indices-in-an-array,0.7740141447382701
MEDIUM,1312,0,2201,Count Artifacts That Can Be Extracted,count-artifacts-that-can-be-extracted,0.5695635956732562
MEDIUM,1346,0,2202,Maximize the Topmost Element After K Moves,maximize-the-topmost-element-after-k-moves,0.23905985818156103
HARD,2321,0,2203,Minimum Weighted Subgraph With the Required Paths,minimum-weighted-subgraph-with-the-required-paths,0.40501495191142
HARD,1347,1,2204,Distance to a Cycle in Undirected Graph,distance-to-a-cycle-in-undirected-graph,0.7319894249834765
EASY,2336,1,2205,The Number of Users That Are Eligible for Discount,the-number-of-users-that-are-eligible-for-discount,0.5066298342541437
EASY,2308,0,2206,Divide Array Into Equal Pairs,divide-array-into-equal-pairs,0.7923763200888423
MEDIUM,2309,0,2207,Maximize Number of Subsequences in a String,maximize-number-of-subsequences-in-a-string,0.35797010837203763
MEDIUM,2310,0,2208,Minimum Operations to Halve Array Sum,minimum-operations-to-halve-array-sum,0.49833983243890195
HARD,2311,0,2209,Minimum White Tiles After Covering With Carpets,minimum-white-tiles-after-covering-with-carpets,0.38413956410380323
EASY,2316,0,2210,Count Hills and Valleys in an Array,count-hills-and-valleys-in-an-array,0.6917878456105723
MEDIUM,2317,0,2211,Count Collisions on a Road,count-collisions-on-a-road,0.5807464280883101
MEDIUM,2318,0,2212,Maximum Points in an Archery Competition,maximum-points-in-an-archery-competition,0.5124890505136305
HARD,2319,0,2213,Longest Substring of One Repeating Character,longest-substring-of-one-repeating-character,0.3398418846500769
MEDIUM,2354,1,2214,Minimum Health to Beat Game,minimum-health-to-beat-game,0.5882318731008012
EASY,1392,0,2215,Find the Difference of Two Arrays,find-the-difference-of-two-arrays,0.8123308230907059
MEDIUM,1355,0,2216,Minimum Deletions to Make Array Beautiful,minimum-deletions-to-make-array-beautiful,0.4963333839073483
MEDIUM,1375,0,2217,Find Palindrome With Fixed Length,find-palindrome-with-fixed-length,0.3779868849708477
HARD,1393,0,2218,Maximum Value of K Coins From Piles,maximum-value-of-k-coins-from-piles,0.6040658786706894
MEDIUM,2369,1,2219,Maximum Sum Score of Array,maximum-sum-score-of-array,0.6275617591669436
EASY,2323,0,2220,Minimum Bit Flips to Convert Number,minimum-bit-flips-to-convert-number,0.8776159952455745
MEDIUM,2324,0,2221,Find Triangular Sum of an Array,find-triangular-sum-of-an-array,0.8196996283155344
MEDIUM,2325,0,2222,Number of Ways to Select Buildings,number-of-ways-to-select-buildings,0.5071853222567818
HARD,2326,0,2223,Sum of Scores of Built Strings,sum-of-scores-of-built-strings,0.4535054575986565
EASY,2345,0,2224,Minimum Number of Operations to Convert Time,minimum-number-of-operations-to-convert-time,0.6618233267716537
MEDIUM,1354,0,2225,Find Players With Zero or One Losses,find-players-with-zero-or-one-losses,0.7245969622158736
MEDIUM,1335,0,2226,Maximum Candies Allocated to K Children,maximum-candies-allocated-to-k-children,0.4991792157950363
HARD,1433,0,2227,Encrypt and Decrypt Strings,encrypt-and-decrypt-strings,0.3789967732472866
MEDIUM,2370,1,2228,Users With Two Purchases Within Seven Days,users-with-two-purchases-within-seven-days,0.46603758560280295
EASY,1416,1,2229,Check if an Array Is Consecutive,check-if-an-array-is-consecutive,0.6200960768614892
EASY,2371,1,2230,The Users That Are Eligible for Discount,the-users-that-are-eligible-for-discount,0.5059216943012401
EASY,2327,0,2231,Largest Number After Digit Swaps by Parity,largest-number-after-digit-swaps-by-parity,0.6477747188557149
MEDIUM,2328,0,2232,Minimize Result by Adding Parentheses to Expression,minimize-result-by-adding-parentheses-to-expression,0.6809138949331676
MEDIUM,2329,0,2233,Maximum Product After K Increments,maximum-product-after-k-increments,0.4305963247416462
HARD,2330,0,2234,Maximum Total Beauty of the Gardens,maximum-total-beauty-of-the-gardens,0.3027137836782507
EASY,2383,0,2235,Add Two Integers,add-two-integers,0.8786857526694924
EASY,2384,0,2236,Root Equals Sum of Children,root-equals-sum-of-children,0.8480937167199148
MEDIUM,2385,1,2237,Count Positions on Street With Required Brightness,count-positions-on-street-with-required-brightness,0.6280697289731518
MEDIUM,2376,1,2238,Number of Times a Driver Was a Passenger,number-of-times-a-driver-was-a-passenger,0.7165852069077876
EASY,2350,0,2239,Find Closest Number to Zero,find-closest-number-to-zero,0.47662464872781224
MEDIUM,2351,0,2240,Number of Ways to Buy Pens and Pencils,number-of-ways-to-buy-pens-and-pencils,0.5644739789442246
MEDIUM,2352,0,2241,Design an ATM Machine,design-an-atm-machine,0.4429386307388928
HARD,2353,0,2242,Maximum Score of a Node Sequence,maximum-score-of-a-node-sequence,0.3965122590084244
EASY,2361,0,2243,Calculate Digit Sum of a String,calculate-digit-sum-of-a-string,0.674811405191152
MEDIUM,2362,0,2244,Minimum Rounds to Complete All Tasks,minimum-rounds-to-complete-all-tasks,0.6317192820882276
MEDIUM,2363,0,2245,Maximum Trailing Zeros in a Cornered Path,maximum-trailing-zeros-in-a-cornered-path,0.3734901588055919
